index,imdb_id,conteo,media_rating,imdb_title,genre
17341,tt1351224,2,5.5,Pyaar Impossible,Comedy|Romance
17342,tt0058265,2,7.5,"Kiss Me, Stupid",Comedy|Romance
17343,tt13507778,2,7.0,No Man of God,Biography|Crime|Drama
17344,tt0031968,2,7.0,The Spy in Black,Thriller|War
17345,tt8274146,2,6.5,One Day,Drama
17346,tt1347521,2,6.0,I Saw the Sun,Drama
17347,tt0031602,2,7.5,Made for Each Other,Comedy|Drama|Romance
17348,tt0059465,2,6.5,"Die, Monster, Die!",Mystery|Horror|Sci-Fi
17349,tt9573180,2,8.0,Barn,Drama
17350,tt1320254,2,8.5,Presumed Guilty,Documentary
17351,tt0060742,2,7.0,Nayak: The Hero,Drama
17352,tt0028021,2,6.0,Osaka Elegy,Drama
17353,tt1992147,2,5.5,Love Sick Love,Thriller
17354,tt2250170,2,8.5,Mr. Idol,Drama
17355,tt2992552,2,4.0,Seal Team Eight: Behind Enemy Lines,Action|Drama|War
17356,tt12876132,2,7.0,Deathstroke Knights & Dragons: The Movie,Animation|Action|Adventure|Sci-Fi
17357,tt9635540,2,10.0,Darbar,Action
17358,tt2249498,2,1.5,Hooligans at War: North vs. South,Crime|Drama|War
17359,tt1286809,2,5.5,Skirt Day,Drama
17360,tt0060728,2,5.0,Murderers' Row,Action|Adventure|Comedy|Drama|Sci-Fi|Thriller
17361,tt1286784,2,6.5,Dossier K.,Action|Crime|Drama|Thriller
17362,tt2249207,2,7.0,I Do,Comedy|Romance
17363,tt8122018,2,7.0,"Happy New Year, Colin Burstead",Drama
17364,tt0060818,2,6.0,Penelope,Comedy|Crime
17365,tt0060865,2,6.0,Psycho-Circus,Mystery|Thriller|Horror
17366,tt1285240,2,4.5,In Their Sleep,Horror|Thriller
17367,tt0060884,2,7.0,The Rare Breed,Comedy|Drama|Romance|Western
17368,tt0060893,2,6.0,The Reptile,Horror
17369,tt0060908,2,9.5,King of Hearts,Drama|Comedy|War
17370,tt0027884,2,8.0,Libeled Lady,Comedy|Romance
17371,tt2249278,2,6.0,The Film Critic,Comedy|Drama|Romance
17372,tt1284591,2,6.0,Süt,Drama
17373,tt0028030,2,6.0,Night Mail,Short|Documentary
17374,tt0060726,2,6.5,"Munster, Go Home!",Comedy|Family|Fantasy
17375,tt1292652,2,6.0,Hard Times,Comedy|Drama
17376,tt0028346,2,5.5,Reefer Madness,Crime|Drama
17377,tt2984576,2,1.5,Death House,Action|Crime|Horror|Sci-Fi|Thriller
17378,tt0060550,2,9.0,"It's the Great Pumpkin, Charlie Brown",Animation|Short|Comedy|Family
17379,tt1986806,2,9.0,Catwoman,Animation|Short|Action|Adventure|Crime|Fantasy
17380,tt1986825,2,5.5,The Wild Ones,Drama
17381,tt0060574,2,6.5,Young Törless,Drama
17382,tt2255787,2,7.0,El Más Buscado,Action|Crime
17383,tt1986857,2,2.5,Hijacked,Action|Crime|Thriller
17384,tt1288571,2,7.0,Shank,Drama
17385,tt0060588,2,7.5,Khartoum,Action|Adventure|Drama|History|War
17386,tt0060647,2,9.5,Made in U.S.A,Comedy|Crime|Mystery
17387,tt2252760,2,5.0,The Bouquet,Drama|Family
17388,tt1289419,2,1.5,N-Secure,Crime|Drama|Thriller
17389,tt2988852,2,3.0,The Scarehouse,Crime|Horror|Thriller
17390,tt2989350,2,8.0,Dare to Be Wild,Biography|Drama|Romance
17391,tt8130904,2,8.5,The Body,Mystery|Thriller
17392,tt1989593,2,3.5,Red Hook Summer,Drama
17393,tt2251090,2,7.0,Milk?,Documentary|News
17394,tt0060722,2,9.5,Death of a Bureaucrat,Comedy
17395,tt2254010,2,5.0,Mirage Men,Documentary
17396,tt0060921,2,8.5,The Russians Are Coming the Russians Are Coming,Comedy|War
17397,tt8111130,2,6.0,The Weekend,Comedy|Drama|Romance
17398,tt1283887,2,6.0,Burning Palms,Comedy|Thriller
17399,tt0027521,2,7.0,The Devil-Doll,Drama|Horror|Sci-Fi
17400,tt1276475,2,4.0,The Achievers: The Story of the Lebowski Fans,Documentary
17401,tt0027515,2,7.5,Desire,Comedy|Crime|Romance
17402,tt2004419,2,7.0,Sanatorium,Horror|Thriller
17403,tt8106570,2,6.0,The Rachel Divide,Documentary
17404,tt0061196,2,8.0,Wings,Drama
17405,tt0027478,2,7.0,The Crime of Monsieur Lange,Comedy|Crime|Drama
17406,tt1275590,2,4.0,De l'autre côté du lit,Comedy
17407,tt2005185,2,4.5,Concrete Blondes,Action|Comedy|Crime
17408,tt2002868,2,7.5,Anegan,Action|Romance|Thriller
17409,tt0061369,2,7.0,Asterix the Gaul,Animation|Action|Adventure|Comedy|Family|Fantasy
17410,tt8102806,2,7.5,The Night,Horror|Mystery|Thriller
17411,tt2246924,2,7.0,Tricked: The Documentary,Documentary|Crime
17412,tt0061412,2,2.5,Blood of Dracula's Castle,Horror
17413,tt1273675,2,9.0,Rent: Filmed Live on Broadway,Drama|Musical|Romance
17414,tt0061420,2,6.0,The Born Losers,Action|Drama|Thriller
17415,tt0061429,2,7.5,A Bullet for the General,Action|Western
17416,tt1273222,2,7.5,These Amazing Shadows,Documentary
17417,tt0061450,2,7.5,Carry on Doctor,Comedy
17418,tt8101766,2,6.0,"Ray Romano: Right Here, Around the Corner",Documentary|Comedy
17419,tt3005920,2,6.5,5 Sundarikal,Family|Romance
17420,tt2248028,2,6.5,Thattathin Marayathu,Drama|Musical|Romance
17421,tt0061162,2,8.5,"War and Peace, Part II: Natasha Rostova",Drama
17422,tt3003800,2,8.5,Amour Fou,Comedy|Drama
17423,tt0027796,2,7.0,Intermezzo,Drama|Romance
17424,tt0027765,2,5.0,The House of the Spaniard,Adventure|Crime
17425,tt8110246,2,5.0,Dark Web: Cicada 3301,Action|Comedy|Thriller
17426,tt9643214,2,6.0,The Staggering Girl,Short|Drama
17427,tt0060984,2,3.0,Six Men Getting Sick,Animation|Short|Fantasy
17428,tt2996950,2,6.0,Pagpag: Nine Lives,Horror
17429,tt1282139,2,7.0,Cars of the Revolution,Drama
17430,tt1281383,2,4.5,Pedro,Drama
17431,tt1280567,2,6.5,Last Stop 174,Crime|Drama|Thriller
17432,tt8108274,2,5.5,Tanhaji: The Unsung Warrior,Action|Biography|Drama|History
17433,tt1998402,2,9.0,The Undershepherd,Drama
17434,tt2998406,2,4.5,No Stranger Than Love,Comedy|Romance
17435,tt1279083,2,8.5,Examined Life,Documentary
17436,tt12789558,2,9.5,Belfast,Drama
17437,tt0061122,2,8.0,The Trouble with Angels,Comedy|Family
17438,tt2249039,2,6.0,Soy Nero,Drama
17439,tt2248805,2,4.5,Frits & Franky,Comedy
17440,tt1278322,2,3.0,Colin,Action|Drama|Horror
17441,tt1278293,2,6.0,9 to 5: Days in Porn,Documentary
17442,tt1278060,2,9.0,The Garden of Sinners: Paradox Spiral,Animation|Action|Crime|Drama|Horror|Mystery|Thriller
17443,tt2002626,2,7.0,We Were There: True Love,Drama
17444,tt12929990,2,3.5,Resort to Love,Comedy|Romance
17445,tt0060490,2,7.0,Harper,Action|Crime|Drama|Mystery|Thriller
17446,tt0060486,2,6.0,Violence at Noon,Crime|Drama
17447,tt1985981,2,5.0,Desi Boyz,Comedy|Drama
17448,tt2265195,2,9.0,Can U Feel It: The UMF Experience,Music
17449,tt0059776,2,8.5,The Round-Up,Drama|History|War
17450,tt0059793,2,7.5,That Darn Cat!,Comedy|Crime|Family|Thriller
17451,tt2265050,2,9.0,A Short History of Decay,Comedy
17452,tt2960220,2,5.0,Arrobá,Comedy|Sci-Fi
17453,tt2263814,2,2.5,The Maid's Room,Thriller
17454,tt8184202,2,8.0,Over the Limit,Documentary|Sport
17455,tt0029658,2,7.0,They Won't Forget,Drama|Film-Noir|Mystery
17456,tt1312137,2,9.0,On the Way to School,Documentary|Drama
17457,tt0059678,2,6.5,The Satan Bug,Crime|Mystery|Sci-Fi|Thriller
17458,tt0059856,2,7.5,Vague Stars of Ursa...,Drama|Mystery|War
17459,tt2960450,2,8.0,The Galapagos Affair: Satan Came to Eden,Documentary|Biography|Crime|History|Mystery
17460,tt2960470,2,8.0,Why We Ride,Documentary|Family|History|Sport
17461,tt2961768,2,4.5,Horror Stories,Horror
17462,tt2262952,2,5.0,Lightning Strike,Comedy
17463,tt0059893,2,7.5,Waqt,Drama|Romance
17464,tt0059903,2,6.5,What's New Pussycat,Comedy
17465,tt0029608,2,8.5,Stella Dallas,Drama|Romance
17466,tt0059927,2,8.5,The Yellow Rolls-Royce,Comedy|Drama|Romance
17467,tt2963768,2,7.5,The Cop,Action
17468,tt0059880,2,3.0,Vinyl,Sci-Fi
17469,tt13148808,2,7.0,Oh! My Gran,Comedy|Drama
17470,tt1315419,2,4.5,The Truth,Thriller
17471,tt1315885,2,7.5,Mamá,Short|Horror
17472,tt0059496,2,6.0,The Nanny,Thriller
17473,tt0059527,2,9.0,The Shop on Main Street,Drama|War
17474,tt1320103,2,6.5,Morning,Drama
17475,tt1319727,2,7.0,Mustafa,Documentary|Biography|Drama
17476,tt0030174,2,8.0,The Phantom Strikes,Drama|Mystery
17477,tt0059529,2,9.0,Triumph Over Violence,Documentary|History|War
17478,tt2949636,2,7.0,Bunker,Drama|War
17479,tt0059549,2,6.5,Operation Crossbow,Action|Drama|War
17480,tt1319716,2,5.5,It's a Wonderful Afterlife,Comedy|Drama|Fantasy|Romance
17481,tt1319569,2,8.0,Home,Drama
17482,tt0059554,2,7.5,An Innocent Witch,Drama
17483,tt1969151,2,9.0,The Maker,Animation|Short|Family
17484,tt8202612,2,6.0,Satyameva Jayate,Action|Thriller
17485,tt1316624,2,7.5,The Year Dolly Parton Was My Mom,Comedy|Drama
17486,tt0059616,2,7.5,The Trial of Joan of Arc,Drama|History
17487,tt2952634,2,7.5,How Strange to Be Named Federico,Biography
17488,tt2265641,2,7.5,Omar & Salma 3,Comedy|Romance
17489,tt0029923,2,7.5,Block-Heads,Comedy|War
17490,tt2953182,2,6.5,Eva Doesn't Sleep,Drama
17491,tt1972646,2,7.0,Eames: The Architect & The Painter,Documentary|Biography
17492,tt0059653,2,7.0,Ride in the Whirlwind,Western
17493,tt2262518,2,5.0,Spaceman,Comedy|Drama
17494,tt8312842,2,10.0,El Ehteyat Wageb,Drama
17495,tt1308736,2,8.5,Le missionnaire,Comedy
17496,tt1978567,2,5.0,The Reef 2: High Tide,Animation|Family|Musical
17497,tt2972482,2,6.0,Kundo: Age of the Rampant,Action
17498,tt2973516,2,8.0,Killer Toon,Horror|Thriller
17499,tt1301247,2,8.0,Meet Me in Venice,Drama
17500,tt13009186,2,3.5,The Boy from Medellín,Documentary|Biography|Music
17501,tt2257602,2,7.5,The Staircase II: The Last Chance,Documentary|Crime|Drama
17502,tt1982177,2,7.5,Exit Marrakech,Drama
17503,tt2976176,2,9.0,Lakshmi,Drama
17504,tt0060330,2,8.0,Carry on Don't Lose Your Head,Action|Adventure|Comedy
17505,tt8144778,2,7.0,The Redeemed and the Dominant: Fittest on Earth,Documentary
17506,tt2971994,2,8.5,Stream of Love,Documentary|Romance
17507,tt1982882,2,4.0,True Bloodthirst,Action|Horror|Sci-Fi
17508,tt8139850,2,8.0,Mercury 13,Documentary
17509,tt0060437,2,7.0,Funeral in Berlin,Thriller
17510,tt1297298,2,6.0,Salvage,Horror
17511,tt2256646,2,7.0,Do I Have to Take Care of Everything?,Short|Comedy|Drama|Family
17512,tt0060450,2,5.0,Le gendarme à New York,Adventure|Comedy|Crime
17513,tt1296373,2,8.0,The FP,Comedy
17514,tt0060464,2,5.5,"Ebirah, Horror of the Deep",Action|Adventure|Comedy|Drama|Sci-Fi
17515,tt1295905,2,6.0,Johan Falk: GSI - Gruppen för särskilda insatser,Action|Crime|Thriller
17516,tt2979336,2,6.0,Joy of Fatherhood,Comedy|Romance
17517,tt9617716,2,10.0,Everybody's Everything,Documentary
17518,tt2258685,2,7.0,The World Before Her,Documentary
17519,tt0028988,2,8.5,Heidi,Drama|Family|Musical
17520,tt13032716,2,4.5,Dancing Queens,Comedy|Drama
17521,tt1308109,2,6.0,Duress,Crime|Thriller
17522,tt0060104,2,6.0,Amrapali,Musical|Fantasy
17523,tt2966298,2,8.5,The Sound of Belgium,Documentary|History|Music
17524,tt0060121,2,6.5,Arabesque,Action|Adventure|Crime|Drama|Mystery|Romance|Thriller
17525,tt2966934,2,8.5,Under the Electric Sky,Documentary|Music
17526,tt13069986,2,3.0,After We Fell,Drama
17527,tt13067004,2,4.0,Last Summer,Drama|Romance
17528,tt0029442,2,8.0,The Prisoner of Zenda,Adventure|Drama|Romance
17529,tt1979385,2,8.5,Unlawful Killing,Documentary
17530,tt1305869,2,6.0,Sommaren med Göran,Comedy
17531,tt13058290,2,10.0,Blackpink: Light Up the Sky,Documentary|Music
17532,tt0060168,2,4.0,Billy the Kid Versus Dracula,Action|Drama|Horror
17533,tt0029201,2,9.0,The Man Who Could Work Miracles,Comedy|Fantasy
17534,tt2969506,2,7.5,Boomerang Family,Comedy|Drama
17535,tt0060177,2,7.0,The Blue Max,Action|Drama|Romance|War
17536,tt13055780,2,7.0,A California Christmas,Comedy|Drama|Romance
17537,tt1305080,2,9.0,Tabarly,Documentary
17538,tt2259306,2,8.5,B.B. King: The Life of Riley,Documentary|Biography|Music
17539,tt0060200,2,9.0,After the Fox,Comedy|Crime
17540,tt0060218,2,7.0,Cast a Giant Shadow,Adventure|Drama|History|War
17541,tt8165192,2,8.0,Raging Fire,Action|Crime
17542,tt2262175,2,5.0,Svengali,Comedy|Music
17543,tt0027347,2,7.5,The Beloved Vagabond,Drama|Musical
17544,tt0032873,2,7.5,One Night in the Tropics,Comedy|Music
17545,tt0057379,2,7.0,The Old Dark House,Comedy|Horror|Mystery|Thriller
17546,tt0054649,2,10.0,Babes in Toyland,Comedy|Family|Fantasy|Musical|Romance
17547,tt1859603,2,6.5,The Guest House,Romance
17548,tt9358084,2,4.5,The Amazing Johnathan Documentary,Documentary
17549,tt0035605,2,7.0,Above Suspicion,Drama|Thriller
17550,tt2776074,2,7.5,Angélique,Adventure|History|Romance
17551,tt0054668,2,5.5,The Brainiac,Horror|Sci-Fi|Thriller
17552,tt1445520,2,7.5,Footnote,Comedy|Drama
17553,tt1445208,2,4.0,The Letters,Drama
17554,tt0035583,2,8.0,You Were Never Lovelier,Comedy|Musical|Romance
17555,tt1446206,2,7.0,Wolfy,Drama
17556,tt2776412,2,7.0,Grean Fictions,Comedy|Drama
17557,tt1860278,2,5.5,Luminaris,Animation|Short|Family
17558,tt1442583,2,6.5,Tum Milo Toh Sahi,Comedy|Drama
17559,tt1442578,2,8.5,Reflexões de um Liquidificador,Comedy|Thriller
17560,tt9359680,2,5.0,Fit in with the App,Comedy
17561,tt0054727,2,5.5,Carry on Regardless,Comedy
17562,tt1442492,2,4.5,Damned by Dawn,Horror
17563,tt0035429,2,7.5,Went the Day Well?,Thriller|War
17564,tt2325625,2,6.5,Your Beauty Is Worth Nothing,Drama
17565,tt14418234,2,7.5,State of Siege: Temple Attack,Action
17566,tt0054673,2,2.5,The Beast of Yucca Flats,Horror|Sci-Fi
17567,tt2325474,2,5.5,Shopping Tour,Comedy|Horror|Thriller
17568,tt1446695,2,8.5,Leave,Drama|Thriller
17569,tt0035616,2,9.0,Air Force,Action|Drama|History|War
17570,tt0035855,2,8.0,The Falcon and the Co-eds,Crime|Mystery|Drama
17571,tt1856047,2,4.5,Agent Hamilton: But Not If It Concerns Your Daughter,Action|Drama|Thriller
17572,tt14539726,2,7.5,Breaking Boundaries: The Science of Our Planet,Documentary
17573,tt2769158,2,3.0,Rape Zombie: Lust of the Dead 3,Horror
17574,tt1856057,2,5.5,Phantom Boy,Animation|Fantasy
17575,tt0054416,2,6.0,The Two Faces of Dr. Jekyll,Horror
17576,tt1451762,2,6.5,On Tour,Comedy|Drama
17577,tt0035753,2,7.0,Le Corbeau,Crime|Drama|Mystery|Thriller
17578,tt14512538,2,8.5,Roadrunner: A Film About Anthony Bourdain,Documentary
17579,tt2773898,2,4.5,Red Wine,Mystery|Thriller
17580,tt2328745,2,7.5,Space Warriors,Adventure|Family
17581,tt1449854,2,7.0,The Call of the Wild,Documentary
17582,tt1449379,2,5.0,Caught in the Crossfire,Action|Crime|Thriller
17583,tt1448762,2,4.5,Open House,Crime|Drama|Thriller
17584,tt8469890,2,5.0,"For Better, for Worse",Comedy|Romance
17585,tt1447793,2,5.5,My Girlfriend's Boyfriend,Comedy|Romance
17586,tt1859476,2,9.0,We Are Not Animals,Comedy|Drama
17587,tt1447500,2,7.5,Magadheera,Action|Drama|Fantasy|Romance
17588,tt1447480,2,7.5,Bones,Drama
17589,tt8467788,2,8.0,W. Kamau Bell: Private School Negro,Comedy
17590,tt14499632,2,6.5,22 vs. Earth,Animation|Short|Adventure
17591,tt0054814,2,8.5,Don Camillo monsignore... ma non troppo,Comedy
17592,tt0035318,2,4.0,Sherlock Holmes and the Voice of Terror,Crime|Film-Noir|Mystery|Thriller
17593,tt0035317,2,6.0,Sherlock Holmes and the Secret Weapon,Adventure|Crime|Drama|Mystery|Thriller
17594,tt8434380,2,5.5,Hidden Man,Action|Crime|Drama|History
17595,tt2796678,2,2.5,The Opposite Sex,Comedy
17596,tt9373688,2,7.0,Settlers,Drama|Sci-Fi|Thriller
17597,tt0035082,2,7.0,Moontide,Crime|Drama|Film-Noir
17598,tt2321341,2,3.0,House of Bodies,Crime|Thriller
17599,tt2798680,2,1.0,Knight of the Dead,Action|Fantasy|Horror
17600,tt8431078,2,2.0,Friendsgiving,Comedy|Drama
17601,tt2321195,2,4.0,Assumed Killer,Drama|Mystery|Thriller
17602,tt1869470,2,2.0,Hollow,Horror|Mystery|Thriller
17603,tt8435268,2,6.5,How to Get Over a Breakup,Comedy
17604,tt0035019,2,7.0,The Major and the Minor,Comedy|Romance
17605,tt14318270,2,7.0,Louis Theroux: Shooting Joe Exotic,Documentary
17606,tt0055320,2,8.0,Il Posto,Drama
17607,tt2807492,2,7.5,Death Tube 2: Broadcast Murder Show,Action|Drama|Horror
17608,tt8420952,2,6.0,Running Out Of Time,Thriller
17609,tt0055489,2,6.0,Summer and Smoke,Drama|Romance
17610,tt1430144,2,9.0,The Black Hole,Short|Comedy|Crime|Drama
17611,tt8419594,2,6.5,Rare Beasts,Comedy|Drama|Romance
17612,tt8418652,2,4.5,The King's Musketeers,Comedy
17613,tt0055506,2,7.5,A Taste of Honey,Drama
17614,tt2320924,2,6.5,War of the Worlds: Goliath,Animation|Action|Adventure|Sci-Fi
17615,tt1867101,2,7.0,Thermae Romae,Comedy|Sci-Fi
17616,tt1867091,2,6.0,The Reconstruction of William Zero,Drama|Sci-Fi|Thriller
17617,tt0055153,2,7.5,Mother Joan of the Angels,Drama|Horror|Mystery
17618,tt0054861,2,7.0,The Exiles,Drama
17619,tt2784054,2,7.5,É o Amor,Drama
17620,tt1440379,2,7.0,Virginia,Drama
17621,tt0054885,2,7.0,Flower Drum Song,Comedy|Musical|Romance
17622,tt2786278,2,7.0,Amen,Drama|Musical|Romance
17623,tt2787570,2,6.0,A Serious Game,Drama|Romance
17624,tt0054938,2,4.5,Gorgo,Action|Drama|Horror|Sci-Fi
17625,tt2787824,2,5.0,Goal of the Dead,Comedy|Horror
17626,tt0035211,2,8.0,The Pride of the Yankees,Biography|Drama|Romance|Sport
17627,tt0054988,2,10.0,Homicidal,Horror|Mystery|Thriller
17628,tt1438522,2,6.5,Death Bell,Horror|Thriller
17629,tt2323565,2,5.0,Itaewon salinsageon,Crime|Mystery|Thriller
17630,tt0035209,2,9.0,Why We Fight,Documentary|War
17631,tt2322641,2,6.0,The Turning,Drama
17632,tt2790236,2,6.5,Beloved Sisters,Drama|History|Romance
17633,tt1865543,2,8.0,Tron: The Next Day,Short|Sci-Fi|Thriller
17634,tt2322457,2,2.0,Ivan the Incredible,Animation|Comedy|Family
17635,tt2322420,2,7.5,Dabbe: Demon Possession,Horror
17636,tt2321502,2,6.5,Uncanny,Drama|Sci-Fi|Thriller
17637,tt0055082,2,7.0,"Léon Morin, Priest",Drama|Romance|War
17638,tt1866919,2,6.0,Ashes,Drama|Mystery|Thriller
17639,tt2330380,2,1.0,Specter,Horror|Sci-Fi|Thriller
17640,tt2320073,2,3.0,A Viking Saga: The Darkest Day,Action|Adventure|Thriller
17641,tt0035881,2,5.0,Fires Were Started,Drama|War
17642,tt2763764,2,6.5,Running Man,Action|Comedy|Thriller
17643,tt1844633,2,5.0,Blood Runs Cold,Horror
17644,tt1844643,2,7.5,Creep Van,Horror
17645,tt1475400,2,7.5,To Hell with the Ugly,Comedy
17646,tt2734566,2,3.5,The Bride,Drama
17647,tt0036621,2,6.0,Aventure malgache,Short|War
17648,tt1473397,2,9.5,Lucky,Comedy
17649,tt1473121,2,6.0,Small World,Drama
17650,tt2735996,2,6.0,Endless Night,Drama
17651,tt2339351,2,6.5,Aliyah,Drama
17652,tt0036641,2,8.5,Between Two Worlds,Mystery|Drama|Fantasy
17653,tt1845804,2,6.5,In the Family,Drama|Romance
17654,tt1472059,2,6.5,Eating Out: All You Can Eat,Comedy|Drama|Romance
17655,tt0053877,2,6.0,The Grass Is Greener,Comedy|Drama|Romance
17656,tt0053900,2,7.0,Hell Is a City,Crime|Thriller
17657,tt2338778,2,6.5,First Kiss,Romance
17658,tt14700948,2,6.5,Friendzone,Comedy|Romance
17659,tt8522820,2,6.0,The Warden,Drama|Mystery|Romance
17660,tt1470022,2,3.5,Elfie Hopkins: Cannibal Hunter,Horror|Thriller
17661,tt1468829,2,3.0,Cherry Tree Lane,Horror|Thriller
17662,tt0053957,2,7.0,It Started in Naples,Comedy|Drama
17663,tt0036549,2,6.0,Yellow Canary,Drama|Thriller
17664,tt1468381,2,9.0,Undocumented,Horror
17665,tt0053746,2,8.0,The Lady with the Dog,Drama|Romance
17666,tt14773250,2,1.0,Myriam Fares: The Journey,Documentary|Music
17667,tt1481576,2,10.0,The Genesis Code,Drama
17668,tt2723176,2,5.0,Hide & Seek,Drama|Romance
17669,tt1480658,2,8.0,Eddie: The Sleepwalking Cannibal,Comedy|Horror
17670,tt1480649,2,9.0,Accused at 17,Crime|Drama|Mystery|Thriller
17671,tt2723240,2,6.5,Age of Cannibals,Drama
17672,tt1841542,2,8.0,Children's Party,Comedy|Drama|Family
17673,tt1841584,2,7.5,The Cat Vanishes,Drama|Horror|Mystery|Thriller
17674,tt1479388,2,5.5,The High Cost of Living,Drama
17675,tt1479320,2,6.0,Oka!,Drama
17676,tt1477171,2,9.0,Amador,Drama
17677,tt0053666,2,7.0,Les Bonnes Femmes,Drama|Mystery|Romance
17678,tt1843120,2,7.0,The Unjust,Action|Crime|Drama
17679,tt0036706,2,8.5,Charlie Chan in the Secret Service,Comedy|Crime|Mystery|Thriller
17680,tt8529070,2,4.5,Pinky Memsaab,Drama|Family
17681,tt2727028,2,4.0,Total Chaos,Comedy|Drama|Romance
17682,tt1843303,2,4.0,The VelociPastor,Action|Adventure|Comedy|Fantasy|Horror|Sci-Fi|Thriller
17683,tt0036695,2,3.5,A Canterbury Tale,Comedy|Drama|Mystery|War
17684,tt0053717,2,4.5,Circus of Horrors,Horror|Drama
17685,tt1477835,2,5.0,Bitter Feast,Comedy|Horror|Thriller
17686,tt14775666,2,7.5,Unclenching the Fists,Drama
17687,tt2342155,2,8.0,It Happens Fast,Short|Drama|Sci-Fi
17688,tt0053967,2,7.5,The Young One,Drama
17689,tt1466054,2,7.5,Cloudburst,Adventure|Comedy|Drama|Romance
17690,tt2740538,2,2.0,He Who Dares,Action|Crime|Thriller
17691,tt0054159,2,7.5,Passenger,Drama|War
17692,tt0036172,2,9.0,The More the Merrier,Comedy|Romance|War
17693,tt9352356,2,6.0,The Djinn,Horror|Thriller
17694,tt8497794,2,8.0,Still Human,Drama
17695,tt8495600,2,7.0,Debt,Drama
17696,tt0054195,2,8.5,Pollyanna,Comedy|Drama|Family
17697,tt0054198,2,5.5,Never on Sunday,Comedy|Drama|Romance
17698,tt2758700,2,7.0,Cidade Cinza,Documentary|Biography|History
17699,tt0036126,2,8.5,Madame Curie,Biography|Drama|Romance
17700,tt0054156,2,6.0,Paris Belongs to Us,Mystery
17701,tt1457766,2,3.5,The Kings of Mykonos,Comedy
17702,tt0054269,2,7.5,Saturday Night and Sunday Morning,Drama|Romance
17703,tt2761966,2,10.0,Silver Bells,Family
17704,tt2332686,2,3.0,Orléans,Drama
17705,tt1456477,2,6.0,As If I Am Not There,Drama
17706,tt8485548,2,1.0,Clownado,Comedy|Horror
17707,tt2763400,2,6.5,Workers,Comedy|Drama
17708,tt1854580,2,6.5,That Burning Feeling,Comedy|Drama|Romance
17709,tt0035966,2,6.5,Hangmen Also Die!,Drama|Film-Noir|Thriller|War
17710,tt1855152,2,7.5,Charge,Documentary|Sport
17711,tt9355200,2,5.5,Koko-di Koko-da,Comedy|Horror
17712,tt1460743,2,8.0,Reign of Assassins,Action|Adventure
17713,tt2334779,2,7.5,Qissa: The Tale of a Lonely Ghost,Drama|Fantasy
17714,tt2751862,2,6.5,Soguk,Drama
17715,tt1846985,2,6.5,Step Into Paradise,Comedy|Drama
17716,tt1847541,2,1.0,Around the Block,Drama
17717,tt0036407,2,7.5,Swing Shift Maisie,Comedy
17718,tt8517144,2,7.0,Kafir: A Deal with the Devil,Horror
17719,tt2741624,2,7.0,Pluto,Crime|Drama|Mystery
17720,tt0036377,2,5.0,The Song of Bernadette,Biography|Drama
17721,tt1465478,2,7.0,Die,Crime|Drama|Mystery|Thriller
17722,tt2746176,2,7.5,Tattoo,Drama
17723,tt0054038,2,5.5,The Lost World,Adventure|Fantasy|Sci-Fi
17724,tt8515700,2,8.0,The Champion,Drama
17725,tt1464539,2,5.5,House of Last Things,Fantasy|Horror|Thriller
17726,tt2338044,2,8.0,Chicama,Drama
17727,tt0036349,2,5.5,Sherlock Holmes in Washington,Film-Noir|Mystery
17728,tt1848959,2,6.0,In Case of Love,Drama
17729,tt1464239,2,7.5,Kelin,Drama|History
17730,tt0036348,2,5.5,Sherlock Holmes Faces Death,Crime|Film-Noir|Mystery|Romance|Thriller
17731,tt2748546,2,4.5,Bushido Man,Action
17732,tt9349942,2,7.5,Russell Brand: Re: Birth,Comedy
17733,tt0054073,2,5.5,The Cloud-Capped Star,Drama|Musical
17734,tt2336259,2,6.5,Dépression et des potes,Comedy
17735,tt8513302,2,6.5,Paradise Lost,Drama|Music|Musical
17736,tt2764388,2,6.5,"Habi, la extranjera",Drama
17737,tt2814362,2,1.0,United Passions,Drama|History|Sport
17738,tt0034978,2,9.0,Listen to Britain,Documentary|Short
17739,tt2319863,2,8.0,Whoopi Goldberg Presents Moms Mabley,Documentary|Comedy
17740,tt9431740,2,8.0,Homeward,Drama
17741,tt0033867,2,10.0,Maisie Was a Lady,Comedy|Drama
17742,tt8343642,2,9.0,Janelle Monáe: Dirty Computer,Music
17743,tt0056868,2,7.5,Billy Liar,Comedy|Drama|Romance
17744,tt8342946,2,4.5,Tig Notaro: Happy To Be Here,Comedy
17745,tt0056875,2,6.5,Blood Feast,Horror
17746,tt8342748,2,9.0,Hari Kondabolu: Warn Your Relatives,Comedy
17747,tt0056891,2,7.0,Bye Bye Birdie,Comedy|Musical
17748,tt2866708,2,7.0,Strange But True,Thriller
17749,tt2307002,2,6.0,One Eyed Girl,Drama|Thriller
17750,tt1905003,2,4.5,These Are the Rules,Drama
17751,tt2871010,2,5.5,Sonali Cable,Drama
17752,tt0056910,2,7.5,Suzanne's Career,Drama|Romance
17753,tt0056912,2,7.0,Carry on Cabby,Adventure|Comedy|Romance
17754,tt0033774,2,8.5,Johnny Eager,Crime|Film-Noir|Thriller
17755,tt0056943,2,8.5,The Comedy of Terrors,Comedy|Horror
17756,tt13886688,2,6.0,Affliction,Thriller
17757,tt0056945,2,8.0,The Organiser,Drama|History
